Output Length, Input Length, NEON Cycles, C Cycles
918, 782, 1200.237000, 1192.508000
918, 816, 1296.253000, 1281.606000
918, 850, 1257.511000, 1283.826000
918, 884, 1281.291000, 1276.291000
918, 918, 1257.880000, 1277.718000
918, 952, 1353.080000, 1382.576000
918, 986, 1388.644000, 1389.343000
918, 1020, 1381.156000, 1397.968000
952, 34, 696.981000, 697.435000
952, 68, 698.211000, 699.440000
952, 102, 687.676000, 691.135000
952, 136, 775.060000, 787.892000
952, 170, 775.116000, 785.579000
952, 204, 787.938000, 798.461000
952, 238, 778.974000, 787.426000
952, 272, 872.335000, 882.616000
952, 306, 870.750000, 883.751000
952, 340, 872.066000, 884.408000
952, 374, 871.415000, 884.569000
952, 408, 965.834000, 984.016000
952, 442, 984.790000, 1004.984000
952, 476, 984.052000, 999.493000
952, 510, 980.389000, 993.739000
952, 544, 1083.142000, 1106.643000
952, 578, 1083.658000, 1103.627000
952, 612, 1081.013000, 1104.444000
952, 646, 1085.258000, 1104.842000
952, 680, 1195.594000, 1235.271000
952, 714, 1178.216000, 1202.197000
952, 748, 1186.006000, 1179.087000
952, 782, 1165.116000, 1178.486000
952, 816, 1258.614000, 1279.403000
952, 850, 1270.352000, 1278.160000
952, 884, 1282.587000, 1297.081000
952, 918, 1286.211000, 1285.712000
952, 952, 1362.778000, 1397.112000
952, 986, 1362.009000, 1373.181000
952, 1020, 1350.864000, 1385.022000
986, 34, 789.700000, 786.919000
986, 68, 777.171000, 786.203000
986, 102, 777.813000, 787.091000
986, 136, 870.475000, 882.183000
986, 170, 872.599000, 895.906000
986, 204, 884.462000, 904.505000
986, 238, 895.134000, 917.087000
986, 272, 1018.399000, 1063.937000
986, 306, 1041.250000, 1002.805000
986, 340, 1024.991000, 1008.552000
986, 374, 1013.211000, 1007.692000
986, 408, 1114.846000, 1086.849000
986, 442, 1064.768000, 1088.649000
986, 476, 1065.514000, 1080.866000
986, 510, 1084.009000, 1127.326000
986, 544, 1225.052000, 1223.702000
986, 578, 1220.209000, 1261.173000
986, 612, 1237.909000, 1229.121000
986, 646, 1196.547000, 1221.500000
986, 680, 1304.096000, 1297.796000
986, 714, 1258.465000, 1273.623000
986, 748, 1255.034000, 1286.344000
986, 782, 1293.638000, 1343.655000
986, 816, 1451.605000, 1441.292000
986, 850, 1429.710000, 1433.851000
986, 884, 1406.498000, 1415.735000
986, 918, 1403.672000, 1409.840000
986, 952, 1457.602000, 1468.772000
986, 986, 1464.333000, 1501.062000
986, 1020, 1515.706000, 1545.232000
1020, 34, 811.065000, 830.639000
1020, 68, 812.642000, 834.325000
1020, 102, 831.877000, 814.214000
1020, 136, 890.949000, 920.522000
1020, 170, 887.515000, 928.778000
1020, 204, 923.668000, 963.509000
1020, 238, 890.617000, 895.231000
1020, 272, 994.552000, 1011.944000
1020, 306, 1021.460000, 1022.278000
1020, 340, 1023.809000, 1038.113000
1020, 374, 1033.138000, 1049.012000
1020, 408, 1148.859000, 1131.998000
1020, 442, 1116.622000, 1161.067000
1020, 476, 1117.908000, 1114.560000
1020, 510, 1088.929000, 1146.159000
1020, 544, 1241.263000, 1259.930000
1020, 578, 1203.533000, 1250.348000
1020, 612, 1246.077000, 1263.461000
1020, 646, 1249.245000, 1278.115000
1020, 680, 1349.570000, 1363.864000
1020, 714, 1353.858000, 1378.144000
1020, 748, 1306.909000, 1360.013000
1020, 782, 1354.447000, 1362.039000
1020, 816, 1422.698000, 1391.137000
1020, 850, 1397.197000, 1400.164000
1020, 884, 1392.634000, 1398.909000
1020, 918, 1378.030000, 1393.960000
1020, 952, 1476.495000, 1501.488000
1020, 986, 1473.666000, 1495.186000
1020, 1020, 1498.140000, 1537.526000
1054, 34, 815.117000, 820.789000
1054, 68, 804.176000, 801.297000
1054, 102, 797.580000, 800.592000
1054, 136, 888.085000, 912.263000
1054, 170, 898.124000, 914.681000
1054, 204, 889.713000, 902.114000
1054, 238, 879.936000, 893.660000
1054, 272, 975.258000, 984.348000
1054, 306, 968.554000, 982.794000
1054, 340, 971.898000, 982.562000
1054, 374, 980.829000, 987.700000
1054, 408, 1070.674000, 1081.266000
1054, 442, 1068.947000, 1123.980000
1054, 476, 1129.545000, 1153.812000
1054, 510, 1115.921000, 1146.057000
1054, 544, 1227.918000, 1264.532000
1054, 578, 1220.718000, 1326.900000
1054, 612, 1219.262000, 1214.261000
1054, 646, 1235.995000, 1251.347000
1054, 680, 1326.577000, 1346.571000
1054, 714, 1320.121000, 1310.141000
1054, 748, 1270.036000, 1304.389000
1054, 782, 1312.675000, 1331.827000
1054, 816, 1404.844000, 1427.020000
1054, 850, 1360.515000, 1376.874000
1054, 884, 1371.843000, 1410.853000
1054, 918, 1382.225000, 1410.456000
1054, 952, 1523.636000, 1551.881000
1054, 986, 1546.935000, 1526.805000
1054, 1020, 1539.463000, 1517.012000
1088, 34, 822.265000, 827.862000
1088, 68, 805.699000, 843.596000
1088, 102, 811.554000, 839.888000
1088, 136, 906.672000, 920.933000
1088, 170, 971.342000, 938.824000
1088, 204, 913.967000, 928.109000
1088, 238, 904.820000, 904.215000
1088, 272, 988.952000, 1024.388000
1088, 306, 1069.904000, 1051.708000
1088, 340, 997.686000, 1038.757000
1088, 374, 1035.139000, 1013.988000
1088, 408, 1106.037000, 1146.704000
1088, 442, 1091.435000, 1140.721000
1088, 476, 1157.180000, 1137.418000
1088, 510, 1129.020000, 1133.294000
1088, 544, 1231.869000, 1232.837000
1088, 578, 1245.298000, 1218.143000
1088, 612, 1266.388000, 1227.119000
1088, 646, 1202.316000, 1212.423000
1088, 680, 1291.464000, 1360.822000
1088, 714, 1304.463000, 1334.398000
1088, 748, 1324.455000, 1320.913000
1088, 782, 1348.290000, 1340.472000
1088, 816, 1452.095000, 1461.485000
1088, 850, 1440.858000, 1444.232000
1088, 884, 1395.976000, 1451.853000
1088, 918, 1428.105000, 1441.130000
1088, 952, 1528.837000, 1570.478000
1088, 986, 1560.210000, 1525.086000
1088, 1020, 1542.409000, 1526.871000
1122, 34, 902.934000, 943.220000
1122, 68, 904.619000, 913.637000
1122, 102, 913.053000, 906.113000
1122, 136, 1037.690000, 1075.173000
1122, 170, 1023.527000, 1046.137000
1122, 204, 1040.790000, 1042.248000
1122, 238, 1023.379000, 1056.147000
1122, 272, 1133.770000, 1133.170000
1122, 306, 1134.927000, 1101.191000
1122, 340, 1127.527000, 1154.894000
1122, 374, 1123.683000, 1150.382000
1122, 408, 1237.149000, 1238.732000
1122, 442, 1231.721000, 1205.023000
1122, 476, 1261.846000, 1244.951000
1122, 510, 1214.278000, 1230.485000
1122, 544, 1333.960000, 1315.039000
1122, 578, 1379.334000, 1422.635000
1122, 612, 1334.570000, 1359.847000
1122, 646, 1323.799000, 1340.323000
1122, 680, 1418.927000, 1439.940000
1122, 714, 1456.425000, 1449.959000
1122, 748, 1421.728000, 1439.120000
1122, 782, 1434.736000, 1455.233000
1122, 816, 1536.732000, 1600.184000
1122, 850, 1604.672000, 1608.970000
1122, 884, 1508.223000, 1592.767000
1122, 918, 1549.740000, 1558.937000
1122, 952, 1648.025000, 1603.657000
1122, 986, 1611.846000, 1588.178000
1122, 1020, 1615.159000, 1634.102000
1156, 34, 881.706000, 889.296000
1156, 68, 873.155000, 885.339000
1156, 102, 873.707000, 882.088000
1156, 136, 970.483000, 979.947000
1156, 170, 971.445000, 988.377000
1156, 204, 986.396000, 993.568000
1156, 238, 995.301000, 1032.615000
1156, 272, 1084.292000, 1096.136000
1156, 306, 1067.191000, 1079.258000
1156, 340, 1064.826000, 1080.445000
1156, 374, 1064.998000, 1093.233000
1156, 408, 1176.467000, 1202.898000
1156, 442, 1184.516000, 1196.702000
1156, 476, 1179.810000, 1191.826000
1156, 510, 1169.363000, 1192.726000
1156, 544, 1265.026000, 1296.954000
1156, 578, 1273.791000, 1292.152000
1156, 612, 1270.086000, 1281.940000
1156, 646, 1267.768000, 1288.626000
1156, 680, 1357.205000, 1386.871000
1156, 714, 1387.626000, 1387.524000
1156, 748, 1361.838000, 1409.737000
1156, 782, 1432.121000, 1438.926000
1156, 816, 1491.473000, 1549.448000
1156, 850, 1533.400000, 1521.764000
1156, 884, 1514.189000, 1505.780000
1156, 918, 1497.132000, 1509.589000
1156, 952, 1597.235000, 1653.908000
1156, 986, 1627.163000, 1679.609000
1156, 1020, 1610.585000, 1654.044000
1190, 34, 946.817000, 926.569000
1190, 68, 905.044000, 923.332000
1190, 102, 927.632000, 930.637000
1190, 136, 1010.231000, 1066.674000
1190, 170, 1032.647000, 1008.505000
1190, 204, 989.968000, 1065.684000
1190, 238, 1034.457000, 1016.223000
1190, 272, 1123.736000, 1149.964000
1190, 306, 1094.403000, 1143.106000
1190, 340, 1139.892000, 1130.510000
1190, 374, 1134.327000, 1167.601000
1190, 408, 1208.335000, 1217.730000
1190, 442, 1217.773000, 1268.201000
1190, 476, 1193.210000, 1236.947000
1190, 510, 1250.064000, 1207.123000
1190, 544, 1341.361000, 1341.196000
1190, 578, 1321.612000, 1328.811000
1190, 612, 1288.517000, 1288.692000
1190, 646, 1277.502000, 1288.968000
1190, 680, 1380.452000, 1392.849000
1190, 714, 1382.024000, 1384.144000
1190, 748, 1361.100000, 1375.166000
1190, 782, 1357.793000, 1371.375000
1190, 816, 1450.243000, 1469.625000
1190, 850, 1450.140000, 1496.723000
1190, 884, 1480.214000, 1493.299000
1190, 918, 1483.494000, 1480.516000
1190, 952, 1557.013000, 1566.100000
1190, 986, 1558.035000, 1572.387000
1190, 1020, 1545.895000, 1572.498000
1224, 34, 877.261000, 884.396000
1224, 68, 872.912000, 885.098000
1224, 102, 883.318000, 905.159000
1224, 136, 992.471000, 993.861000
1224, 170, 1025.087000, 1022.977000
1224, 204, 1037.782000, 1038.151000
1224, 238, 1010.297000, 1018.334000
1224, 272, 1087.359000, 1114.090000
1224, 306, 1098.856000, 1128.602000
1224, 340, 1110.433000, 1080.253000
1224, 374, 1070.098000, 1079.204000
1224, 408, 1161.403000, 1177.445000
1224, 442, 1160.564000, 1176.652000
1224, 476, 1159.693000, 1176.226000
1224, 510, 1160.352000, 1194.173000
1224, 544, 1302.466000, 1299.984000
1224, 578, 1282.724000, 1300.130000
1224, 612, 1282.892000, 1298.354000
1224, 646, 1281.097000, 1296.902000
1224, 680, 1373.364000, 1388.401000
1224, 714, 1419.349000, 1463.873000
1224, 748, 1403.607000, 1483.644000
1224, 782, 1415.387000, 1471.506000
1224, 816, 1524.223000, 1490.809000
1224, 850, 1484.805000, 1497.158000
1224, 884, 1471.917000, 1502.644000
1224, 918, 1473.069000, 1504.366000
1224, 952, 1571.021000, 1613.184000
1224, 986, 1580.932000, 1598.962000
1224, 1020, 1625.885000, 1658.144000
1258, 34, 1019.900000, 1046.252000
1258, 68, 1014.944000, 995.967000
1258, 102, 1002.140000, 1005.537000
1258, 136, 1094.698000, 1099.680000
1258, 170, 1116.549000, 1097.579000
1258, 204, 1068.348000, 1078.131000
1258, 238, 1066.302000, 1078.022000
1258, 272, 1159.893000, 1173.748000
1258, 306, 1160.175000, 1173.990000
1258, 340, 1159.643000, 1174.647000
1258, 374, 1170.661000, 1195.301000
1258, 408, 1298.568000, 1357.622000
1258, 442, 1314.492000, 1343.337000
1258, 476, 1301.711000, 1330.464000
1258, 510, 1294.671000, 1324.732000
1258, 544, 1395.798000, 1372.274000
1258, 578, 1354.200000, 1369.007000
1258, 612, 1353.065000, 1369.179000
1258, 646, 1352.587000, 1373.037000
1258, 680, 1450.442000, 1466.159000
1258, 714, 1482.827000, 1491.271000
1258, 748, 1489.554000, 1492.972000
1258, 782, 1460.824000, 1476.251000
1258, 816, 1572.583000, 1589.642000
1258, 850, 1578.969000, 1592.915000
1258, 884, 1568.117000, 1587.481000
1258, 918, 1583.865000, 1589.090000
1258, 952, 1640.795000, 1671.614000
1258, 986, 1648.442000, 1694.811000
1258, 1020, 1659.764000, 1662.118000
1292, 34, 970.663000, 978.542000
1292, 68, 968.797000, 980.100000
1292, 102, 969.552000, 979.413000
1292, 136, 1064.374000, 1076.938000
1292, 170, 1067.173000, 1079.801000
1292, 204, 1067.220000, 1076.557000
1292, 238, 1064.820000, 1083.986000
1292, 272, 1193.791000, 1178.990000
1292, 306, 1172.130000, 1178.651000
1292, 340, 1174.128000, 1184.063000
1292, 374, 1173.941000, 1185.313000
1292, 408, 1264.041000, 1275.409000
1292, 442, 1266.664000, 1295.613000
1292, 476, 1268.412000, 1272.511000
1292, 510, 1269.412000, 1296.753000
1292, 544, 1355.013000, 1375.373000
1292, 578, 1353.157000, 1370.389000
1292, 612, 1354.191000, 1401.479000
1292, 646, 1389.283000, 1395.336000
1292, 680, 1467.969000, 1478.880000
1292, 714, 1463.167000, 1479.486000
1292, 748, 1459.386000, 1494.776000
1292, 782, 1466.250000, 1468.352000
1292, 816, 1547.597000, 1573.022000
1292, 850, 1545.369000, 1567.565000
1292, 884, 1546.984000, 1573.791000
1292, 918, 1546.463000, 1566.078000
1292, 952, 1639.312000, 1671.019000
1292, 986, 1649.347000, 1698.252000
1292, 1020, 1679.327000, 1671.596000
1326, 34, 985.448000, 989.546000
1326, 68, 978.285000, 979.132000
1326, 102, 971.261000, 981.812000
1326, 136, 1065.723000, 1076.581000
1326, 170, 1066.455000, 1076.347000
1326, 204, 1065.928000, 1076.797000
1326, 238, 1065.181000, 1076.523000
1326, 272, 1168.399000, 1174.131000
1326, 306, 1164.113000, 1173.968000
1326, 340, 1160.833000, 1174.746000
1326, 374, 1181.627000, 1181.369000
1326, 408, 1258.564000, 1271.891000
1326, 442, 1268.290000, 1298.289000
1326, 476, 1278.806000, 1298.908000
1326, 510, 1263.532000, 1295.844000
1326, 544, 1369.913000, 1371.161000
1326, 578, 1381.480000, 1395.570000
1326, 612, 1380.712000, 1393.721000
1326, 646, 1382.499000, 1406.079000
1326, 680, 1471.978000, 1491.349000
1326, 714, 1504.843000, 1518.708000
1326, 748, 1539.689000, 1551.366000
1326, 782, 1523.674000, 1568.372000
1326, 816, 1613.866000, 1689.674000
1326, 850, 1608.681000, 1593.324000
1326, 884, 1586.077000, 1667.265000
1326, 918, 1661.947000, 1642.059000
1326, 952, 1689.495000, 1734.812000
1326, 986, 1721.833000, 1764.224000
1326, 1020, 1666.185000, 1664.786000
1360, 34, 968.676000, 988.280000
1360, 68, 988.529000, 997.310000
1360, 102, 995.820000, 995.821000
1360, 136, 1079.179000, 1091.159000
1360, 170, 1065.096000, 1090.109000
1360, 204, 1084.260000, 1110.723000
1360, 238, 1129.433000, 1139.012000
1360, 272, 1223.873000, 1238.778000
1360, 306, 1202.798000, 1257.558000
1360, 340, 1244.407000, 1235.455000
1360, 374, 1253.619000, 1238.846000
1360, 408, 1284.832000, 1275.746000
1360, 442, 1259.890000, 1274.394000
1360, 476, 1256.514000, 1291.904000
1360, 510, 1307.869000, 1369.510000
1360, 544, 1427.374000, 1466.423000
1360, 578, 1401.871000, 1423.389000
1360, 612, 1406.281000, 1410.774000
1360, 646, 1418.898000, 1382.289000
1360, 680, 1449.464000, 1467.042000
1360, 714, 1457.095000, 1493.106000
1360, 748, 1480.007000, 1500.042000
1360, 782, 1553.850000, 1554.208000
1360, 816, 1623.856000, 1616.201000
1360, 850, 1649.039000, 1671.795000
1360, 884, 1604.157000, 1588.940000
1360, 918, 1578.583000, 1606.113000
1360, 952, 1710.564000, 1785.735000
1360, 986, 1739.922000, 1759.682000
1360, 1020, 1747.041000, 1773.715000
1394, 34, 1132.632000, 1147.596000
1394, 68, 1119.545000, 1126.101000
1394, 102, 1139.733000, 1119.350000
1394, 136, 1225.011000, 1234.529000
1394, 170, 1237.214000, 1288.500000
1394, 204, 1226.445000, 1252.127000
1394, 238, 1228.546000, 1228.412000
1394, 272, 1327.551000, 1331.222000
1394, 306, 1316.641000, 1329.812000
1394, 340, 1350.052000, 1332.506000
1394, 374, 1376.073000, 1340.741000
1394, 408, 1431.874000, 1448.689000
1394, 442, 1432.207000, 1403.938000
1394, 476, 1411.282000, 1455.047000
1394, 510, 1425.146000, 1491.047000
1394, 544, 1618.384000, 1573.086000
1394, 578, 1536.973000, 1522.220000
1394, 612, 1500.279000, 1536.876000
1394, 646, 1550.749000, 1540.103000
1394, 680, 1653.660000, 1668.603000
1394, 714, 1643.449000, 1699.348000
1394, 748, 1632.624000, 1658.126000
1394, 782, 1661.133000, 1669.169000
1394, 816, 1696.553000, 1708.647000
1394, 850, 1695.051000, 1705.957000
1394, 884, 1664.202000, 1686.575000
1394, 918, 1672.884000, 1713.606000
1394, 952, 1800.144000, 1791.207000
1394, 986, 1783.903000, 1815.171000
1394, 1020, 1745.725000, 1770.779000
1428, 34, 1074.122000, 1076.921000
1428, 68, 1081.816000, 1078.787000
1428, 102, 1092.742000, 1079.381000
1428, 136, 1170.237000, 1185.472000
1428, 170, 1168.189000, 1173.744000
1428, 204, 1163.011000, 1176.395000
1428, 238, 1183.444000, 1208.023000
1428, 272, 1348.601000, 1334.025000
1428, 306, 1286.687000, 1375.728000
1428, 340, 1310.182000, 1327.184000
1428, 374, 1302.774000, 1288.710000
1428, 408, 1409.358000, 1383.691000
1428, 442, 1359.608000, 1371.563000
1428, 476, 1353.366000, 1391.718000
1428, 510, 1436.181000, 1416.548000
1428, 544, 1540.752000, 1501.265000
1428, 578, 1517.373000, 1534.108000
1428, 612, 1517.947000, 1533.956000
1428, 646, 1502.923000, 1499.357000
1428, 680, 1625.694000, 1660.969000
1428, 714, 1612.863000, 1621.477000
1428, 748, 1615.219000, 1653.977000
1428, 782, 1612.395000, 1639.965000
1428, 816, 1757.259000, 1728.532000
1428, 850, 1719.744000, 1740.355000
1428, 884, 1729.604000, 1783.605000
1428, 918, 1726.574000, 1724.388000
1428, 952, 1818.356000, 1833.910000
1428, 986, 1799.005000, 1841.265000
1428, 1020, 1795.091000, 1851.217000
1462, 34, 1100.970000, 1121.601000
1462, 68, 1103.450000, 1129.589000
1462, 102, 1130.732000, 1172.842000
1462, 136, 1212.434000, 1235.184000
1462, 170, 1219.838000, 1224.602000
1462, 204, 1227.427000, 1215.681000
1462, 238, 1201.944000, 1241.748000
1462, 272, 1292.244000, 1320.087000
1462, 306, 1336.066000, 1322.293000
1462, 340, 1312.570000, 1301.048000
1462, 374, 1300.079000, 1284.664000
1462, 408, 1387.861000, 1426.037000
1462, 442, 1449.623000, 1446.071000
1462, 476, 1423.471000, 1413.906000
1462, 510, 1383.828000, 1449.451000
1462, 544, 1476.003000, 1523.777000
1462, 578, 1537.770000, 1480.766000
1462, 612, 1476.542000, 1518.147000
1462, 646, 1530.426000, 1574.916000
1462, 680, 1638.487000, 1620.691000
1462, 714, 1628.561000, 1654.967000
1462, 748, 1595.083000, 1648.330000
1462, 782, 1608.151000, 1619.835000
1462, 816, 1765.473000, 1739.577000
1462, 850, 1720.368000, 1738.908000
1462, 884, 1732.690000, 1738.389000
1462, 918, 1693.978000, 1742.406000
1462, 952, 1793.362000, 1843.451000
1462, 986, 1803.788000, 1849.876000
1462, 1020, 1790.822000, 1876.869000
1496, 34, 1089.285000, 1136.407000
1496, 68, 1104.177000, 1122.836000
1496, 102, 1115.500000, 1089.894000
1496, 136, 1212.091000, 1204.141000
1496, 170, 1167.725000, 1223.543000
1496, 204, 1181.267000, 1231.694000
1496, 238, 1197.234000, 1222.905000
1496, 272, 1318.492000, 1341.199000
1496, 306, 1319.867000, 1312.869000
1496, 340, 1333.642000, 1338.266000
1496, 374, 1299.950000, 1324.900000
1496, 408, 1421.618000, 1434.509000
1496, 442, 1399.518000, 1449.907000
1496, 476, 1444.107000, 1424.855000
1496, 510, 1452.261000, 1424.843000
1496, 544, 1503.751000, 1552.114000
1496, 578, 1518.789000, 1525.708000
1496, 612, 1540.289000, 1506.875000
1496, 646, 1505.473000, 1557.278000
1496, 680, 1604.239000, 1654.732000
1496, 714, 1629.588000, 1620.883000
1496, 748, 1629.699000, 1655.126000
1496, 782, 1616.966000, 1615.114000
1496, 816, 1707.101000, 1682.799000
1496, 850, 1718.314000, 1714.565000
1496, 884, 1714.324000, 1746.892000
1496, 918, 1705.235000, 1737.105000
1496, 952, 1834.164000, 1837.296000
1496, 986, 1788.419000, 1852.830000
1496, 1020, 1824.794000, 1873.484000
1530, 34, 1187.712000, 1240.824000
1530, 68, 1203.930000, 1210.955000
1530, 102, 1220.766000, 1240.406000
1530, 136, 1321.377000, 1326.129000
1530, 170, 1351.815000, 1348.560000
1530, 204, 1290.612000, 1290.863000
1530, 238, 1332.674000, 1338.180000
1530, 272, 1415.681000, 1413.223000
1530, 306, 1375.569000, 1430.389000
1530, 340, 1402.206000, 1402.835000
1530, 374, 1385.367000, 1382.630000
1530, 408, 1497.197000, 1537.610000
1530, 442, 1514.092000, 1516.280000
1530, 476, 1480.076000, 1568.338000
1530, 510, 1476.794000, 1532.863000
1530, 544, 1611.628000, 1587.310000
1530, 578, 1646.933000, 1634.447000
1530, 612, 1600.518000, 1652.104000
1530, 646, 1634.190000, 1674.273000
1530, 680, 1739.108000, 1738.368000
1530, 714, 1716.433000, 1733.467000
1530, 748, 1710.295000, 1743.775000
1530, 782, 1714.114000, 1773.826000
1530, 816, 1815.639000, 1843.794000
1530, 850, 1802.779000, 1886.684000
1530, 884, 1856.297000, 1810.459000
1530, 918, 1824.435000, 1810.737000
1530, 952, 1919.899000, 1922.047000
1530, 986, 1940.606000, 1919.256000
1530, 1020, 1919.231000, 1916.463000
1564, 34, 1232.263000, 1236.258000
1564, 68, 1218.996000, 1233.419000
1564, 102, 1212.704000, 1237.859000
1564, 136, 1310.405000, 1320.551000
1564, 170, 1303.438000, 1338.256000
1564, 204, 1315.768000, 1322.368000
1564, 238, 1321.085000, 1316.683000
1564, 272, 1407.544000, 1427.822000
1564, 306, 1384.307000, 1421.967000
1564, 340, 1438.418000, 1427.453000
1564, 374, 1414.195000, 1421.087000
1564, 408, 1520.980000, 1542.659000
1564, 442, 1521.591000, 1511.694000
1564, 476, 1558.300000, 1531.933000
1564, 510, 1577.106000, 1543.434000
1564, 544, 1596.950000, 1658.075000
1564, 578, 1594.206000, 1628.034000
1564, 612, 1608.860000, 1626.707000
1564, 646, 1643.354000, 1643.930000
1564, 680, 1696.590000, 1748.879000
1564, 714, 1711.392000, 1766.594000
1564, 748, 1703.964000, 1764.372000
1564, 782, 1717.651000, 1719.817000
1564, 816, 1808.767000, 1821.657000
1564, 850, 1827.992000, 1839.360000
1564, 884, 1835.434000, 1836.800000
1564, 918, 1811.937000, 1807.207000
1564, 952, 1901.577000, 1924.637000
1564, 986, 1979.367000, 1978.977000
1564, 1020, 1916.504000, 1949.376000
1598, 34, 1223.551000, 1192.468000
1598, 68, 1239.844000, 1225.403000
1598, 102, 1199.864000, 1234.629000
1598, 136, 1312.523000, 1302.410000
1598, 170, 1318.399000, 1304.065000
1598, 204, 1314.008000, 1337.551000
1598, 238, 1325.861000, 1334.015000
1598, 272, 1377.097000, 1395.523000
1598, 306, 1362.343000, 1370.029000
1598, 340, 1354.868000, 1368.102000
1598, 374, 1358.982000, 1367.847000
1598, 408, 1450.847000, 1465.893000
1598, 442, 1450.501000, 1468.048000
1598, 476, 1456.212000, 1466.360000
1598, 510, 1457.396000, 1469.210000
1598, 544, 1545.992000, 1571.554000
1598, 578, 1564.539000, 1565.568000
1598, 612, 1562.710000, 1593.784000
1598, 646, 1574.312000, 1596.078000
1598, 680, 1680.352000, 1692.483000
1598, 714, 1667.678000, 1693.333000
1598, 748, 1676.049000, 1688.750000
1598, 782, 1677.415000, 1693.801000
1598, 816, 1772.137000, 1790.612000
1598, 850, 1770.686000, 1759.467000
1598, 884, 1751.616000, 1760.377000
1598, 918, 1746.348000, 1766.544000
1598, 952, 1852.318000, 1882.472000
1598, 986, 1873.433000, 1886.132000
1598, 1020, 1867.321000, 1913.360000
1632, 34, 1197.471000, 1192.091000
1632, 68, 1167.379000, 1193.477000
1632, 102, 1178.192000, 1175.453000
1632, 136, 1268.516000, 1274.964000
1632, 170, 1285.860000, 1271.130000
1632, 204, 1257.849000, 1266.998000
1632, 238, 1268.231000, 1293.142000
1632, 272, 1364.848000, 1364.796000
1632, 306, 1356.117000, 1365.210000
1632, 340, 1353.327000, 1364.665000
1632, 374, 1353.881000, 1366.842000
1632, 408, 1448.981000, 1464.220000
1632, 442, 1453.586000, 1499.943000
1632, 476, 1492.472000, 1483.583000
1632, 510, 1453.840000, 1491.636000
1632, 544, 1571.972000, 1595.598000
1632, 578, 1580.155000, 1587.328000
1632, 612, 1581.718000, 1588.804000
1632, 646, 1555.507000, 1563.694000
1632, 680, 1640.837000, 1659.618000
1632, 714, 1642.182000, 1658.174000
1632, 748, 1677.611000, 1721.016000
1632, 782, 1643.278000, 1660.117000
1632, 816, 1745.056000, 1757.068000
1632, 850, 1740.297000, 1757.456000
1632, 884, 1740.325000, 1755.918000
1632, 918, 1737.262000, 1756.240000
1632, 952, 1831.910000, 1853.559000
1632, 986, 1834.705000, 1853.427000
1632, 1020, 1857.283000, 1855.507000
1666, 34, 1263.913000, 1275.361000
1666, 68, 1295.075000, 1286.729000
1666, 102, 1267.581000, 1269.760000
1666, 136, 1359.335000, 1365.245000
1666, 170, 1354.068000, 1364.544000
1666, 204, 1356.331000, 1373.404000
1666, 238, 1379.892000, 1389.396000
1666, 272, 1451.211000, 1460.993000
1666, 306, 1452.860000, 1462.142000
1666, 340, 1452.246000, 1461.730000
1666, 374, 1449.849000, 1486.929000
1666, 408, 1572.879000, 1569.801000
1666, 442, 1568.169000, 1626.249000
1666, 476, 1551.490000, 1561.641000
1666, 510, 1546.022000, 1561.103000
1666, 544, 1644.126000, 1657.916000
1666, 578, 1646.671000, 1657.715000
1666, 612, 1643.463000, 1658.273000
1666, 646, 1650.837000, 1667.861000
1666, 680, 1759.535000, 1757.454000
1666, 714, 1737.455000, 1757.272000
1666, 748, 1738.185000, 1754.386000
1666, 782, 1740.209000, 1755.045000
1666, 816, 1834.038000, 1863.615000
1666, 850, 1834.983000, 1851.509000
1666, 884, 1834.140000, 1852.424000
1666, 918, 1834.166000, 1888.640000
1666, 952, 1945.404000, 1957.671000
1666, 986, 2004.924000, 1979.812000
1666, 1020, 1949.693000, 1967.195000
1700, 34, 1259.461000, 1269.344000
1700, 68, 1262.673000, 1270.464000
1700, 102, 1261.020000, 1269.881000
1700, 136, 1354.642000, 1364.559000
1700, 170, 1355.069000, 1367.057000
1700, 204, 1355.649000, 1368.180000
1700, 238, 1354.936000, 1379.039000
1700, 272, 1460.101000, 1462.841000
1700, 306, 1456.433000, 1469.180000
1700, 340, 1458.313000, 1475.646000
1700, 374, 1465.138000, 1466.203000
1700, 408, 1549.752000, 1565.841000
1700, 442, 1552.876000, 1659.728000
1700, 476, 1589.501000, 1587.255000
1700, 510, 1595.850000, 1592.824000
1700, 544, 1671.207000, 1687.419000
1700, 578, 1675.402000, 1668.839000
1700, 612, 1682.838000, 1707.697000
1700, 646, 1664.028000, 1686.916000
1700, 680, 1808.951000, 1792.022000
1700, 714, 1742.929000, 1770.712000
1700, 748, 1777.768000, 1842.591000
1700, 782, 1786.632000, 1805.282000
1700, 816, 1903.992000, 1901.529000
1700, 850, 1845.332000, 1860.424000
1700, 884, 1834.753000, 1859.114000
1700, 918, 1834.636000, 1863.184000
1700, 952, 1930.465000, 1978.822000
1700, 986, 1933.068000, 1964.641000
1700, 1020, 1947.194000, 1963.645000
1734, 34, 1263.492000, 1272.978000
1734, 68, 1266.069000, 1277.669000
1734, 102, 1263.892000, 1270.900000
1734, 136, 1354.212000, 1364.516000
1734, 170, 1353.827000, 1366.839000
1734, 204, 1378.317000, 1369.753000
1734, 238, 1355.813000, 1379.273000
1734, 272, 1482.757000, 1465.005000
1734, 306, 1453.777000, 1462.565000
1734, 340, 1453.250000, 1464.036000
