Output Length, Input Length, NEON Cycles, C Cycles
1386, 798, 1262.662000, 1303.578000
1386, 840, 1355.731000, 1402.413000
1386, 882, 1358.183000, 1402.395000
1386, 924, 1358.243000, 1401.971000
1386, 966, 1358.656000, 1403.308000
1386, 1008, 1452.922000, 1500.914000
1428, 42, 877.730000, 902.203000
1428, 84, 876.847000, 902.913000
1428, 126, 876.902000, 902.434000
1428, 168, 973.737000, 1001.432000
1428, 210, 973.225000, 1002.447000
1428, 252, 973.729000, 1003.705000
1428, 294, 973.315000, 1004.252000
1428, 336, 1068.779000, 1103.196000
1428, 378, 1069.280000, 1106.761000
1428, 420, 1070.565000, 1105.337000
1428, 462, 1070.257000, 1104.437000
1428, 504, 1166.642000, 1203.049000
1428, 546, 1166.625000, 1205.377000
1428, 588, 1165.921000, 1203.945000
1428, 630, 1166.662000, 1205.166000
1428, 672, 1263.528000, 1303.320000
1428, 714, 1263.254000, 1304.419000
1428, 756, 1260.983000, 1302.711000
1428, 798, 1262.162000, 1302.952000
1428, 840, 1357.510000, 1402.014000
1428, 882, 1359.931000, 1409.554000
1428, 924, 1366.965000, 1409.541000
1428, 966, 1366.203000, 1409.505000
1428, 1008, 1461.209000, 1502.008000
1470, 42, 879.254000, 902.581000
1470, 84, 876.850000, 903.140000
1470, 126, 878.838000, 904.355000
1470, 168, 973.239000, 1001.718000
1470, 210, 973.832000, 1002.793000
1470, 252, 974.125000, 1004.265000
1470, 294, 974.235000, 1003.602000
1470, 336, 1068.324000, 1104.921000
1470, 378, 1071.569000, 1105.964000
1470, 420, 1070.801000, 1106.013000
1470, 462, 1070.801000, 1106.351000
1470, 504, 1164.981000, 1203.433000
1470, 546, 1164.632000, 1204.495000
1470, 588, 1166.266000, 1203.557000
1470, 630, 1167.734000, 1205.076000
1470, 672, 1261.245000, 1303.351000
1470, 714, 1262.862000, 1304.495000
1470, 756, 1261.479000, 1303.649000
1470, 798, 1263.121000, 1304.184000
1470, 840, 1357.890000, 1401.689000
1470, 882, 1358.227000, 1403.644000
1470, 924, 1358.641000, 1402.328000
1470, 966, 1360.155000, 1403.615000
1470, 1008, 1456.440000, 1501.678000
1512, 42, 875.940000, 901.541000
1512, 84, 879.265000, 901.092000
1512, 126, 877.563000, 901.965000
1512, 168, 972.571000, 1000.596000
1512, 210, 972.458000, 1001.460000
1512, 252, 972.931000, 1001.329000
1512, 294, 974.490000, 1001.360000
1512, 336, 1069.772000, 1102.756000
1512, 378, 1071.828000, 1104.304000
1512, 420, 1068.977000, 1112.498000
1512, 462, 1070.718000, 1104.677000
1512, 504, 1163.715000, 1212.828000
1512, 546, 1167.868000, 1204.343000
1512, 588, 1165.286000, 1206.033000
1512, 630, 1167.178000, 1210.999000
1512, 672, 1264.132000, 1300.940000
1512, 714, 1261.701000, 1303.636000
1512, 756, 1261.175000, 1302.741000
1512, 798, 1263.279000, 1304.257000
1512, 840, 1357.237000, 1400.928000
1512, 882, 1357.300000, 1402.699000
1512, 924, 1359.081000, 1404.139000
1512, 966, 1369.157000, 1406.821000
1512, 1008, 1452.782000, 1499.936000
1554, 42, 975.705000, 1007.499000
1554, 84, 975.141000, 1000.295000
1554, 126, 975.112000, 1000.730000
1554, 168, 1069.996000, 1108.666000
1554, 210, 1070.502000, 1099.284000
1554, 252, 1071.469000, 1100.292000
1554, 294, 1076.124000, 1101.992000
1554, 336, 1166.015000, 1202.294000
1554, 378, 1167.169000, 1203.117000
1554, 420, 1166.114000, 1212.221000
1554, 462, 1166.568000, 1202.567000
1554, 504, 1262.296000, 1300.212000
1554, 546, 1262.271000, 1305.305000
1554, 588, 1262.252000, 1301.902000
1554, 630, 1263.523000, 1303.174000
1554, 672, 1371.443000, 1406.371000
1554, 714, 1358.664000, 1401.461000
1554, 756, 1359.431000, 1400.899000
1554, 798, 1366.790000, 1402.554000
1554, 840, 1459.968000, 1503.436000
1554, 882, 1457.015000, 1502.163000
1554, 924, 1455.797000, 1503.578000
1554, 966, 1467.005000, 1501.009000
1554, 1008, 1550.100000, 1598.207000
1596, 42, 973.094000, 1000.233000
1596, 84, 973.839000, 1000.665000
1596, 126, 984.581000, 1007.720000
1596, 168, 1080.669000, 1115.786000
1596, 210, 1080.628000, 1101.479000
1596, 252, 1073.369000, 1100.930000
1596, 294, 1070.621000, 1121.230000
1596, 336, 1184.540000, 1203.394000
1596, 378, 1166.814000, 1218.458000
1596, 420, 1167.969000, 1205.502000
1596, 462, 1168.698000, 1204.129000
1596, 504, 1261.914000, 1301.588000
1596, 546, 1261.092000, 1309.260000
1596, 588, 1271.364000, 1306.677000
1596, 630, 1266.234000, 1314.427000
1596, 672, 1361.259000, 1400.853000
1596, 714, 1359.743000, 1413.209000
1596, 756, 1360.170000, 1409.616000
1596, 798, 1362.284000, 1408.126000
1596, 840, 1462.870000, 1506.405000
1596, 882, 1472.756000, 1504.591000
1596, 924, 1466.635000, 1508.630000
1596, 966, 1457.413000, 1502.045000
1596, 1008, 1559.346000, 1601.763000
1638, 42, 973.495000, 1001.136000
1638, 84, 983.723000, 1001.841000
1638, 126, 977.087000, 1000.661000
1638, 168, 1069.529000, 1100.379000
1638, 210, 1069.187000, 1108.738000
1638, 252, 1077.678000, 1102.692000
1638, 294, 1070.689000, 1101.321000
1638, 336, 1165.899000, 1202.043000
1638, 378, 1174.028000, 1204.640000
1638, 420, 1174.061000, 1202.828000
1638, 462, 1167.132000, 1216.585000
1638, 504, 1264.325000, 1302.626000
1638, 546, 1268.680000, 1302.257000
1638, 588, 1262.644000, 1302.542000
1638, 630, 1262.552000, 1302.954000
1638, 672, 1360.353000, 1402.082000
1638, 714, 1359.630000, 1403.134000
1638, 756, 1361.699000, 1403.304000
1638, 798, 1360.533000, 1402.918000
1638, 840, 1455.050000, 1500.774000
1638, 882, 1456.083000, 1500.623000
1638, 924, 1455.978000, 1502.471000
1638, 966, 1457.908000, 1501.959000
1638, 1008, 1553.335000, 1599.647000
1680, 42, 980.372000, 1000.416000
1680, 84, 975.394000, 998.899000
1680, 126, 974.106000, 999.350000
1680, 168, 1069.175000, 1111.534000
1680, 210, 1071.998000, 1101.570000
1680, 252, 1070.142000, 1100.118000
1680, 294, 1070.176000, 1100.047000
1680, 336, 1173.593000, 1201.755000
1680, 378, 1167.308000, 1202.520000
1680, 420, 1173.402000, 1202.722000
1680, 462, 1166.347000, 1202.403000
1680, 504, 1269.342000, 1301.467000
1680, 546, 1262.913000, 1308.867000
1680, 588, 1264.308000, 1301.574000
1680, 630, 1263.755000, 1312.530000
1680, 672, 1362.178000, 1399.370000
1680, 714, 1358.430000, 1408.202000
1680, 756, 1358.612000, 1407.209000
1680, 798, 1361.777000, 1400.053000
1680, 840, 1454.743000, 1501.013000
1680, 882, 1456.019000, 1506.666000
1680, 924, 1458.237000, 1500.024000
1680, 966, 1456.004000, 1499.288000
1680, 1008, 1552.236000, 1598.654000
1722, 42, 1077.544000, 1101.548000
1722, 84, 1072.235000, 1104.905000
1722, 126, 1075.711000, 1106.915000
1722, 168, 1172.861000, 1204.188000
1722, 210, 1173.751000, 1210.703000
1722, 252, 1175.262000, 1204.244000
1722, 294, 1176.067000, 1208.418000
1722, 336, 1265.222000, 1303.297000
1722, 378, 1269.594000, 1300.140000
1722, 420, 1264.320000, 1300.876000
1722, 462, 1265.918000, 1301.823000
1722, 504, 1360.906000, 1401.557000
1722, 546, 1360.208000, 1401.280000
1722, 588, 1360.482000, 1399.393000
1722, 630, 1359.022000, 1401.645000
1722, 672, 1454.998000, 1498.432000
1722, 714, 1458.101000, 1500.134000
1722, 756, 1456.279000, 1503.860000
1722, 798, 1462.819000, 1513.211000
1722, 840, 1561.815000, 1606.995000
1722, 882, 1559.391000, 1598.760000
1722, 924, 1558.575000, 1607.636000
1722, 966, 1554.417000, 1600.169000
1722, 1008, 1653.087000, 1699.076000
1764, 42, 1070.373000, 1098.177000
1764, 84, 1071.815000, 1099.198000
1764, 126, 1084.090000, 1102.370000
1764, 168, 1168.606000, 1200.398000
1764, 210, 1167.828000, 1205.588000
1764, 252, 1167.932000, 1198.580000
1764, 294, 1168.583000, 1197.721000
1764, 336, 1263.407000, 1299.578000
1764, 378, 1263.153000, 1305.915000
1764, 420, 1271.092000, 1310.318000
1764, 462, 1268.650000, 1310.534000
1764, 504, 1364.797000, 1401.194000
1764, 546, 1361.548000, 1402.568000
1764, 588, 1359.129000, 1410.223000
1764, 630, 1361.284000, 1400.805000
1764, 672, 1455.605000, 1505.899000
1764, 714, 1457.488000, 1503.379000
1764, 756, 1456.363000, 1499.444000
1764, 798, 1456.910000, 1499.443000
1764, 840, 1561.532000, 1604.396000
1764, 882, 1555.468000, 1606.916000
1764, 924, 1552.868000, 1598.367000
1764, 966, 1552.968000, 1598.841000
1764, 1008, 1647.463000, 1705.259000
1806, 42, 1071.009000, 1098.934000
1806, 84, 1072.464000, 1098.710000
1806, 126, 1073.069000, 1102.207000
1806, 168, 1166.919000, 1197.341000
1806, 210, 1168.994000, 1198.619000
1806, 252, 1167.978000, 1199.489000
1806, 294, 1168.530000, 1207.558000
1806, 336, 1263.770000, 1301.775000
1806, 378, 1262.917000, 1302.446000
1806, 420, 1263.847000, 1309.404000
1806, 462, 1264.853000, 1300.993000
1806, 504, 1358.525000, 1400.651000
1806, 546, 1360.125000, 1402.927000
1806, 588, 1360.100000, 1402.429000
1806, 630, 1361.159000, 1401.229000
1806, 672, 1455.526000, 1498.711000
1806, 714, 1456.753000, 1509.181000
1806, 756, 1461.258000, 1501.220000
1806, 798, 1458.003000, 1507.027000
1806, 840, 1551.297000, 1598.317000
1806, 882, 1552.905000, 1600.436000
1806, 924, 1553.707000, 1602.578000
1806, 966, 1562.457000, 1600.198000
1806, 1008, 1648.590000, 1698.451000
1848, 42, 1071.161000, 1096.982000
1848, 84, 1070.617000, 1097.260000
1848, 126, 1070.948000, 1098.933000
1848, 168, 1167.214000, 1198.431000
1848, 210, 1167.100000, 1200.048000
1848, 252, 1166.112000, 1199.903000
1848, 294, 1167.398000, 1198.769000
1848, 336, 1261.743000, 1298.731000
1848, 378, 1264.975000, 1300.852000
1848, 420, 1262.633000, 1300.881000
1848, 462, 1264.931000, 1301.484000
1848, 504, 1358.864000, 1398.309000
1848, 546, 1358.696000, 1400.447000
1848, 588, 1359.959000, 1400.005000
1848, 630, 1360.056000, 1400.250000
1848, 672, 1454.735000, 1497.026000
1848, 714, 1456.029000, 1499.493000
1848, 756, 1456.422000, 1508.562000
1848, 798, 1457.939000, 1501.321000
1848, 840, 1551.950000, 1597.834000
1848, 882, 1559.349000, 1604.071000
1848, 924, 1552.055000, 1623.173000
1848, 966, 1592.012000, 1657.620000
1848, 1008, 1682.917000, 1719.692000
1890, 42, 1198.971000, 1236.473000
1890, 84, 1198.589000, 1239.782000
1890, 126, 1196.059000, 1235.041000
1890, 168, 1285.421000, 1305.173000
1890, 210, 1268.951000, 1327.666000
1890, 252, 1280.383000, 1310.576000
1890, 294, 1297.071000, 1353.500000
1890, 336, 1395.331000, 1416.764000
1890, 378, 1380.216000, 1410.255000
1890, 420, 1360.571000, 1398.338000
1890, 462, 1360.289000, 1402.580000
1890, 504, 1475.445000, 1501.568000
1890, 546, 1458.069000, 1517.868000
1890, 588, 1460.144000, 1502.049000
1890, 630, 1457.806000, 1499.097000
1890, 672, 1554.289000, 1597.815000
1890, 714, 1553.843000, 1602.444000
1890, 756, 1556.218000, 1600.018000
1890, 798, 1554.212000, 1598.778000
1890, 840, 1648.008000, 1697.778000
1890, 882, 1648.883000, 1696.987000
1890, 924, 1650.325000, 1699.915000
1890, 966, 1650.243000, 1697.100000
1890, 1008, 1745.810000, 1796.038000
1932, 42, 1167.505000, 1196.575000
1932, 84, 1168.144000, 1197.466000
1932, 126, 1168.534000, 1197.727000
1932, 168, 1262.496000, 1297.283000
1932, 210, 1262.918000, 1298.374000
1932, 252, 1264.547000, 1298.529000
1932, 294, 1265.743000, 1300.546000
1932, 336, 1361.978000, 1397.891000
1932, 378, 1362.376000, 1400.479000
1932, 420, 1360.211000, 1400.410000
1932, 462, 1360.808000, 1399.383000
1932, 504, 1454.712000, 1498.146000
1932, 546, 1455.448000, 1500.157000
1932, 588, 1457.463000, 1498.375000
1932, 630, 1458.147000, 1498.970000
1932, 672, 1552.403000, 1597.775000
1932, 714, 1554.210000, 1605.902000
1932, 756, 1599.188000, 1637.678000
1932, 798, 1585.981000, 1636.144000
1932, 840, 1681.230000, 1730.148000
1932, 882, 1683.464000, 1732.649000
1932, 924, 1685.059000, 1748.759000
1932, 966, 1697.064000, 1730.686000
1932, 1008, 1782.434000, 1833.676000
1974, 42, 1195.694000, 1214.131000
1974, 84, 1195.164000, 1224.199000
1974, 126, 1193.362000, 1218.662000
1974, 168, 1271.381000, 1307.005000
1974, 210, 1269.856000, 1300.900000
1974, 252, 1282.490000, 1348.097000
1974, 294, 1289.165000, 1302.760000
1974, 336, 1381.807000, 1407.131000
1974, 378, 1388.387000, 1406.979000
1974, 420, 1360.467000, 1402.633000
1974, 462, 1361.714000, 1400.657000
1974, 504, 1489.767000, 1530.183000
1974, 546, 1498.793000, 1559.068000
1974, 588, 1518.290000, 1544.681000
1974, 630, 1471.798000, 1569.645000
1974, 672, 1602.772000, 1625.500000
1974, 714, 1625.320000, 1632.324000
1974, 756, 1592.771000, 1624.520000
1974, 798, 1590.625000, 1629.866000
1974, 840, 1663.341000, 1726.472000
1974, 882, 1677.190000, 1710.425000
1974, 924, 1650.616000, 1763.384000
1974, 966, 1688.973000, 1732.542000
1974, 1008, 1774.018000, 1800.237000
2016, 42, 1179.040000, 1201.719000
2016, 84, 1203.235000, 1212.202000
2016, 126, 1184.327000, 1200.993000
2016, 168, 1271.737000, 1295.492000
2016, 210, 1264.187000, 1296.808000
2016, 252, 1283.459000, 1324.937000
2016, 294, 1293.391000, 1333.545000
2016, 336, 1388.067000, 1425.929000
2016, 378, 1384.555000, 1430.934000
2016, 420, 1388.278000, 1423.810000
2016, 462, 1369.853000, 1406.594000
2016, 504, 1460.091000, 1553.561000
2016, 546, 1483.136000, 1505.788000
2016, 588, 1468.539000, 1533.019000
2016, 630, 1487.778000, 1532.748000
2016, 672, 1581.246000, 1630.702000
2016, 714, 1594.204000, 1635.440000
2016, 756, 1571.524000, 1612.590000
2016, 798, 1558.935000, 1661.140000
2016, 840, 1664.522000, 1752.771000
2016, 882, 1714.233000, 1737.696000
2016, 924, 1675.810000, 1708.316000
2016, 966, 1655.306000, 1705.498000
2016, 1008, 1758.609000, 1812.213000
2058, 42, 1270.226000, 1304.143000
2058, 84, 1286.388000, 1315.804000
2058, 126, 1304.661000, 1354.354000
2058, 168, 1423.789000, 1442.254000
2058, 210, 1405.809000, 1433.239000
2058, 252, 1418.959000, 1473.865000
2058, 294, 1464.877000, 1497.395000
2058, 336, 1531.139000, 1589.987000
2058, 378, 1526.338000, 1581.677000
2058, 420, 1567.158000, 1569.459000
2058, 462, 1548.191000, 1590.394000
2058, 504, 1627.071000, 1708.951000
2058, 546, 1640.273000, 1678.944000
2058, 588, 1647.179000, 1686.300000
2058, 630, 1652.957000, 1728.430000
2058, 672, 1832.465000, 1851.395000
2058, 714, 1825.004000, 1797.984000
2058, 756, 1717.745000, 1770.212000
2058, 798, 1748.502000, 1735.304000
2058, 840, 1783.954000, 1854.881000
2058, 882, 1762.497000, 1797.862000
2058, 924, 1760.046000, 1803.777000
2058, 966, 1762.816000, 1806.260000
2058, 1008, 1901.213000, 2033.864000
2100, 42, 1301.556000, 1335.358000
2100, 84, 1302.093000, 1308.035000
2100, 126, 1278.071000, 1295.884000
2100, 168, 1360.506000, 1394.972000
2100, 210, 1366.955000, 1403.598000
2100, 252, 1430.975000, 1419.985000
2100, 294, 1367.625000, 1395.227000
2100, 336, 1456.689000, 1498.519000
2100, 378, 1470.015000, 1505.913000
2100, 420, 1458.635000, 1499.859000
2100, 462, 1459.993000, 1497.525000
2100, 504, 1553.371000, 1598.034000
2100, 546, 1552.899000, 1598.710000
2100, 588, 1554.108000, 1596.557000
2100, 630, 1553.591000, 1622.287000
2100, 672, 1680.888000, 1741.254000
2100, 714, 1706.567000, 1731.776000
2100, 756, 1720.000000, 1760.279000
2100, 798, 1714.385000, 1732.625000
2100, 840, 1778.073000, 1796.975000
2100, 882, 1747.691000, 1795.701000
2100, 924, 1746.303000, 1796.320000
2100, 966, 1748.718000, 1796.250000
2100, 1008, 1843.449000, 1895.881000
2142, 42, 1264.837000, 1310.475000
2142, 84, 1266.782000, 1296.444000
2142, 126, 1270.941000, 1297.668000
2142, 168, 1360.312000, 1395.743000
2142, 210, 1362.466000, 1396.438000
2142, 252, 1359.884000, 1396.676000
2142, 294, 1362.411000, 1397.708000
2142, 336, 1457.011000, 1496.803000
2142, 378, 1457.498000, 1498.965000
2142, 420, 1458.811000, 1499.242000
2142, 462, 1468.181000, 1509.456000
2142, 504, 1554.584000, 1599.115000
2142, 546, 1554.778000, 1597.904000
2142, 588, 1555.111000, 1597.168000
2142, 630, 1554.433000, 1598.474000
2142, 672, 1651.510000, 1696.012000
2142, 714, 1653.609000, 1700.227000
2142, 756, 1652.110000, 1701.430000
2142, 798, 1652.231000, 1711.626000
2142, 840, 1749.735000, 1795.260000
2142, 882, 1746.916000, 1795.755000
2142, 924, 1746.919000, 1795.497000
2142, 966, 1746.791000, 1796.880000
2142, 1008, 1858.893000, 1933.224000
2184, 42, 1297.824000, 1312.135000
2184, 84, 1288.235000, 1321.684000
2184, 126, 1274.438000, 1303.421000
2184, 168, 1371.201000, 1406.653000
2184, 210, 1363.650000, 1396.571000
2184, 252, 1361.666000, 1395.028000
2184, 294, 1362.634000, 1395.130000
2184, 336, 1454.789000, 1494.650000
2184, 378, 1456.836000, 1496.412000
2184, 420, 1475.913000, 1521.515000
2184, 462, 1493.938000, 1530.540000
2184, 504, 1621.958000, 1623.144000
2184, 546, 1570.392000, 1618.743000
2184, 588, 1555.215000, 1596.389000
2184, 630, 1555.365000, 1596.981000
2184, 672, 1651.854000, 1695.594000
2184, 714, 1650.775000, 1695.601000
2184, 756, 1650.360000, 1694.900000
2184, 798, 1649.619000, 1734.510000
2184, 840, 1783.805000, 1842.486000
2184, 882, 1819.850000, 1860.759000
2184, 924, 1797.057000, 1858.831000
2184, 966, 1806.394000, 1873.126000
2184, 1008, 1990.297000, 2024.314000
2226, 42, 1481.879000, 1456.471000
2226, 84, 1460.131000, 1462.442000
2226, 126, 1407.617000, 1443.154000
2226, 168, 1491.125000, 1526.716000
2226, 210, 1494.965000, 1583.917000
2226, 252, 1536.767000, 1535.278000
2226, 294, 1550.220000, 1574.600000
2226, 336, 1610.612000, 1639.162000
2226, 378, 1580.569000, 1624.373000
2226, 420, 1558.249000, 1602.420000
2226, 462, 1565.314000, 1601.995000
2226, 504, 1656.619000, 1753.962000
2226, 546, 1780.907000, 1814.117000
2226, 588, 1766.045000, 1736.107000
2226, 630, 1736.784000, 1731.650000
2226, 672, 1830.694000, 1905.311000
2226, 714, 1855.422000, 1917.550000
2226, 756, 1883.728000, 1906.689000
2226, 798, 1881.924000, 1922.337000
2226, 840, 1961.950000, 1973.426000
2226, 882, 1939.293000, 1989.463000
2226, 924, 1940.570000, 2013.583000
2226, 966, 1957.529000, 1968.977000
2226, 1008, 2046.537000, 2069.515000
2268, 42, 1418.678000, 1417.570000
2268, 84, 1362.896000, 1394.885000
2268, 126, 1362.522000, 1396.805000
2268, 168, 1457.342000, 1494.130000
2268, 210, 1475.282000, 1525.363000
2268, 252, 1519.835000, 1537.961000
2268, 294, 1514.875000, 1561.054000
2268, 336, 1586.113000, 1612.902000
2268, 378, 1557.414000, 1606.928000
2268, 420, 1590.766000, 1657.830000
2268, 462, 1631.232000, 1697.589000
2268, 504, 1762.433000, 1791.361000
2268, 546, 1707.803000, 1755.784000
2268, 588, 1684.301000, 1716.691000
2268, 630, 1676.809000, 1727.888000
2268, 672, 1778.143000, 1856.469000
2268, 714, 1806.367000, 1875.489000
2268, 756, 1785.336000, 1867.617000
2268, 798, 1784.728000, 1870.606000
2268, 840, 1879.395000, 1936.866000
2268, 882, 1908.379000, 1927.538000
2268, 924, 1914.914000, 1903.613000
2268, 966, 1845.291000, 1894.080000
2268, 1008, 1938.392000, 1991.408000
2310, 42, 1360.972000, 1393.948000
2310, 84, 1362.579000, 1402.978000
2310, 126, 1391.594000, 1449.049000
2310, 168, 1528.609000, 1589.416000
2310, 210, 1554.044000, 1599.223000
2310, 252, 1542.505000, 1586.062000
2310, 294, 1493.394000, 1563.644000
2310, 336, 1594.275000, 1621.373000
2310, 378, 1623.713000, 1632.024000
2310, 420, 1599.935000, 1644.445000
2310, 462, 1588.601000, 1663.926000
2310, 504, 1690.473000, 1752.593000
2310, 546, 1696.565000, 1745.197000
2310, 588, 1712.754000, 1728.211000
2310, 630, 1694.185000, 1763.560000
2310, 672, 1782.590000, 1804.615000
2310, 714, 1756.486000, 1795.929000
2310, 756, 1771.443000, 1828.324000
2310, 798, 1775.492000, 1860.063000
2310, 840, 1876.917000, 1937.544000
2310, 882, 1904.354000, 1929.297000
2310, 924, 1892.433000, 1939.681000
2310, 966, 1882.949000, 1947.824000
2310, 1008, 1977.636000, 2060.679000
2352, 42, 1378.696000, 1416.142000
2352, 84, 1391.423000, 1450.020000
2352, 126, 1385.021000, 1422.356000
2352, 168, 1513.506000, 1537.090000
2352, 210, 1487.948000, 1566.275000
2352, 252, 1485.048000, 1560.837000
2352, 294, 1495.728000, 1519.288000
2352, 336, 1575.024000, 1613.044000
2352, 378, 1596.726000, 1633.882000
2352, 420, 1594.191000, 1626.893000
2352, 462, 1584.885000, 1641.690000
2352, 504, 1701.555000, 1776.760000
2352, 546, 1718.229000, 1760.496000
2352, 588, 1718.572000, 1729.176000
2352, 630, 1691.398000, 1766.681000
2352, 672, 1785.259000, 1823.684000
2352, 714, 1779.240000, 1868.991000
2352, 756, 1779.496000, 1820.807000
2352, 798, 1783.407000, 1866.277000
2352, 840, 1913.790000, 1921.028000
2352, 882, 1845.736000, 1908.256000
2352, 924, 1882.661000, 1966.509000
2352, 966, 1882.615000, 1955.839000
2352, 1008, 1943.433000, 1993.515000
2394, 42, 1466.237000, 1532.770000
2394, 84, 1523.299000, 1539.055000
2394, 126, 1513.433000, 1524.367000
2394, 168, 1555.406000, 1590.323000
2394, 210, 1583.157000, 1624.383000
2394, 252, 1581.599000, 1659.868000
2394, 294, 1588.048000, 1660.630000
2394, 336, 1689.507000, 1711.307000
2394, 378, 1649.992000, 1694.621000
2394, 420, 1682.707000, 1739.986000
2394, 462, 1706.596000, 1730.188000
2394, 504, 1783.646000, 1853.829000
2394, 546, 1782.424000, 1820.029000
2394, 588, 1773.459000, 1819.102000
2394, 630, 1765.933000, 1843.887000
2394, 672, 1890.301000, 1922.276000
2394, 714, 1870.310000, 1909.748000
2394, 756, 1880.484000, 1903.502000
2394, 798, 1876.654000, 1928.484000
2394, 840, 2000.038000, 1992.917000
2394, 882, 1948.226000, 2021.681000
2394, 924, 1968.768000, 2018.918000
2394, 966, 1975.066000, 2026.956000
2394, 1008, 2078.706000, 2130.564000
2436, 42, 1494.218000, 1551.145000
2436, 84, 1483.177000, 1492.724000
2436, 126, 1460.825000, 1492.426000
2436, 168, 1553.295000, 1593.997000
2436, 210, 1589.765000, 1625.756000
2436, 252, 1619.904000, 1628.722000
2436, 294, 1616.366000, 1626.618000
2436, 336, 1705.993000, 1748.313000
2436, 378, 1679.147000, 1778.367000
2436, 420, 1724.630000, 1739.882000
2436, 462, 1704.411000, 1759.598000
2436, 504, 1782.094000, 1825.304000
2436, 546, 1749.406000, 1795.441000
2436, 588, 1756.841000, 1827.841000
2436, 630, 1783.525000, 1827.965000
2436, 672, 1893.773000, 1945.013000
2436, 714, 1844.823000, 1893.552000
2436, 756, 1860.365000, 1932.359000
2436, 798, 1884.978000, 1893.619000
2436, 840, 1951.958000, 1991.111000
2436, 882, 1941.849000, 2002.431000
2436, 924, 1950.760000, 2002.492000
2436, 966, 1966.300000, 2044.128000
2436, 1008, 2055.754000, 2102.663000
2478, 42, 1467.531000, 1495.064000
2478, 84, 1469.028000, 1531.224000
2478, 126, 1494.240000, 1523.076000
2478, 168, 1630.668000, 1688.850000
2478, 210, 1602.231000, 1643.332000
2478, 252, 1582.098000, 1643.906000
2478, 294, 1630.321000, 1625.055000
2478, 336, 1693.895000, 1729.959000
2478, 378, 1667.413000, 1748.992000
2478, 420, 1664.109000, 1695.259000
2478, 462, 1654.221000, 1730.127000
2478, 504, 1796.700000, 1890.520000
2478, 546, 1814.049000, 1851.961000
2478, 588, 1799.826000, 1827.811000
2478, 630, 1785.839000, 1843.797000
2478, 672, 1897.597000, 1915.671000
2478, 714, 1844.821000, 1893.377000
2478, 756, 1849.568000, 1928.601000
2478, 798, 1908.778000, 1933.421000
2478, 840, 1986.440000, 2025.282000
2478, 882, 1951.438000, 1999.121000
2478, 924, 1947.411000, 2017.068000
2478, 966, 1957.280000, 1996.620000
2478, 1008, 2043.758000, 2101.284000
2520, 42, 1463.446000, 1564.578000
2520, 84, 1471.514000, 1511.181000
2520, 126, 1472.134000, 1535.978000
2520, 168, 1557.222000, 1591.252000
2520, 210, 1556.064000, 1589.813000
2520, 252, 1558.482000, 1592.032000
2520, 294, 1555.988000, 1591.302000
2520, 336, 1650.299000, 1691.880000
2520, 378, 1649.880000, 1693.693000
2520, 420, 1651.793000, 1692.340000
2520, 462, 1651.114000, 1693.953000
2520, 504, 1746.637000, 1794.574000
2520, 546, 1748.209000, 1794.770000
2520, 588, 1748.901000, 1792.770000
2520, 630, 1749.023000, 1793.975000
2520, 672, 1843.036000, 1892.423000
2520, 714, 1843.613000, 1891.095000
2520, 756, 1847.014000, 1891.063000
2520, 798, 1845.281000, 1894.412000
2520, 840, 1938.850000, 2010.234000
2520, 882, 1978.027000, 2070.196000
2520, 924, 2013.096000, 2035.081000
2520, 966, 1944.494000, 1991.271000
2520, 1008, 2034.673000, 2090.638000
2562, 42, 1555.204000, 1595.813000
2562, 84, 1555.014000, 1588.917000
2562, 126, 1556.045000, 1590.435000
2562, 168, 1652.545000, 1687.686000
2562, 210, 1650.781000, 1689.023000
2562, 252, 1650.774000, 1688.404000
2562, 294, 1652.726000, 1691.158000
2562, 336, 1746.004000, 1808.350000
2562, 378, 1813.628000, 1856.435000
2562, 420, 1817.558000, 1865.036000
2562, 462, 1811.662000, 1833.280000
2562, 504, 1877.707000, 1917.841000
2562, 546, 1890.044000, 1913.160000
2562, 588, 1855.988000, 1900.689000
2562, 630, 1845.340000, 1891.813000
2562, 672, 1940.536000, 1998.832000
2562, 714, 1941.093000, 2007.621000
2562, 756, 1952.012000, 2040.826000
2562, 798, 1988.749000, 2072.738000
2562, 840, 2192.920000, 2213.500000
2562, 882, 2159.556000, 2164.883000
2562, 924, 2093.780000, 2172.762000
2562, 966, 2040.996000, 2114.339000
2562, 1008, 2173.995000, 2234.756000
2604, 42, 1631.074000, 1625.168000
2604, 84, 1566.049000, 1591.732000
2604, 126, 1555.717000, 1589.687000
2604, 168, 1652.672000, 1715.788000
2604, 210, 1653.724000, 1691.403000
2604, 252, 1661.139000, 1713.137000
2604, 294, 1684.824000, 1721.655000
2604, 336, 1811.403000, 1865.189000
2604, 378, 1813.668000, 1846.332000
2604, 420, 1779.034000, 1807.900000
2604, 462, 1751.362000, 1791.731000
2604, 504, 1844.120000, 1891.758000
2604, 546, 1843.914000, 1892.216000
2604, 588, 1846.316000, 1896.519000
2604, 630, 1861.739000, 1906.597000
2604, 672, 1941.822000, 1989.007000
2604, 714, 1944.151000, 1991.067000
2604, 756, 1942.304000, 1991.468000
2604, 798, 1942.059000, 1991.389000
2604, 840, 2037.458000, 2089.437000
2604, 882, 2037.976000, 2090.906000
