Output Length, Input Length, NEON Cycles, C Cycles
1386, 798, 1262.526606, 1303.716873
1386, 840, 1357.637693, 1401.541165
1386, 882, 1357.659858, 1402.245156
1386, 924, 1359.157877, 1402.631865
1386, 966, 1358.879975, 1402.890182
1386, 1008, 1453.871554, 1500.857236
1428, 42, 876.256454, 901.752708
1428, 84, 876.661977, 902.457612
1428, 126, 877.257679, 902.341088
1428, 168, 971.878210, 1001.854808
1428, 210, 972.520258, 1002.555834
1428, 252, 972.961302, 1002.899044
1428, 294, 973.578481, 1003.153137
1428, 336, 1068.708451, 1104.995052
1428, 378, 1068.676341, 1105.769986
1428, 420, 1069.144355, 1105.996328
1428, 462, 1069.674331, 1106.429397
1428, 504, 1165.064803, 1204.699368
1428, 546, 1164.890059, 1205.602144
1428, 588, 1165.395059, 1205.672669
1428, 630, 1166.072786, 1206.025717
1428, 672, 1261.582888, 1303.448817
1428, 714, 1261.676502, 1304.145570
1428, 756, 1262.121636, 1304.314203
1428, 798, 1262.795221, 1304.808810
1428, 840, 1357.908499, 1402.759027
1428, 882, 1358.047117, 1403.566360
1428, 924, 1358.396289, 1403.799710
1428, 966, 1359.119710, 1404.229156
1428, 1008, 1454.287151, 1502.201735
1470, 42, 877.198102, 902.367428
1470, 84, 877.065812, 903.346148
1470, 126, 877.690262, 903.543748
1470, 168, 972.280133, 1002.407443
1470, 210, 972.907352, 1003.255259
1470, 252, 973.419863, 1003.304676
1470, 294, 973.954092, 1004.236233
1470, 336, 1069.151180, 1105.656627
1470, 378, 1069.191741, 1106.425444
1470, 420, 1069.542094, 1105.737384
1470, 462, 1070.190470, 1107.080138
1470, 504, 1165.492486, 1205.424470
1470, 546, 1165.337048, 1206.202124
1470, 588, 1165.846140, 1205.219087
1470, 630, 1166.443714, 1206.783162
1470, 672, 1262.179600, 1304.155822
1470, 714, 1262.047920, 1304.941042
1470, 756, 1262.606341, 1304.028769
1470, 798, 1263.183971, 1305.562527
1470, 840, 1358.313232, 1403.329205
1470, 882, 1358.286625, 1404.233918
1470, 924, 1358.732718, 1403.265355
1470, 966, 1359.339604, 1404.862842
1470, 1008, 1454.447365, 1502.710813
1512, 42, 876.056501, 900.976263
1512, 84, 876.609142, 901.699159
1512, 126, 876.984757, 902.164644
1512, 168, 971.709797, 1000.942359
1512, 210, 972.350440, 1001.892672
1512, 252, 972.899011, 1002.012458
1512, 294, 973.489837, 1002.781471
1512, 336, 1067.932567, 1103.227224
1512, 378, 1068.638847, 1103.870222
1512, 420, 1069.052976, 1104.185717
1512, 462, 1069.674691, 1104.619757
1512, 504, 1164.144565, 1203.025648
1512, 546, 1164.864958, 1203.766476
1512, 588, 1165.250669, 1204.147484
1512, 630, 1166.040901, 1204.368397
1512, 672, 1260.870238, 1301.682788
1512, 714, 1261.582843, 1302.392436
1512, 756, 1261.994158, 1302.664926
1512, 798, 1262.768643, 1303.638873
1512, 840, 1357.104585, 1400.940067
1512, 882, 1357.945805, 1401.712135
1512, 924, 1358.255638, 1401.877744
1512, 966, 1358.924380, 1402.365151
1512, 1008, 1453.294318, 1500.300390
1554, 42, 972.745439, 999.704154
1554, 84, 973.203796, 1000.365212
1554, 126, 973.778350, 1001.208242
1554, 168, 1068.410448, 1100.034770
1554, 210, 1069.171431, 1100.532542
1554, 252, 1069.505471, 1100.839401
1554, 294, 1070.154703, 1101.151461
1554, 336, 1165.338671, 1201.894112
1554, 378, 1165.274488, 1202.608955
1554, 420, 1166.182277, 1202.957782
1554, 462, 1166.480532, 1203.275967
1554, 504, 1261.621276, 1301.763688
1554, 546, 1261.467864, 1302.438549
1554, 588, 1261.953695, 1302.722643
1554, 630, 1262.635761, 1303.048467
1554, 672, 1358.276530, 1400.494262
1554, 714, 1358.335926, 1401.068601
1554, 756, 1358.741572, 1401.356078
1554, 798, 1359.351366, 1401.749200
1554, 840, 1454.530974, 1499.729350
1554, 882, 1454.486621, 1500.439857
1554, 924, 1454.906388, 1500.735887
1554, 966, 1455.601949, 1501.156149
1554, 1008, 1550.731060, 1599.075880
1596, 42, 973.091914, 999.819702
1596, 84, 973.408985, 1000.688908
1596, 126, 974.091747, 1000.420024
1596, 168, 1068.668047, 1100.039724
1596, 210, 1069.274035, 1100.752106
1596, 252, 1069.817965, 1100.991019
1596, 294, 1070.415522, 1101.381251
1596, 336, 1165.507299, 1203.178660
1596, 378, 1165.520774, 1203.816195
1596, 420, 1165.942769, 1204.274586
1596, 462, 1167.183229, 1204.568051
1596, 504, 1261.863810, 1303.102714
1596, 546, 1261.854709, 1303.767775
1596, 588, 1262.204244, 1303.833149
1596, 630, 1262.873216, 1304.259688
1596, 672, 1358.517211, 1401.485179
1596, 714, 1358.473280, 1402.360718
1596, 756, 1359.568118, 1402.506962
1596, 798, 1359.561151, 1403.047029
1596, 840, 1454.694644, 1500.851908
1596, 882, 1454.818462, 1501.582021
1596, 924, 1455.233343, 1501.830728
1596, 966, 1455.904661, 1502.430228
1596, 1008, 1551.156711, 1600.204601
1638, 42, 973.440061, 1000.374810
1638, 84, 973.829453, 1001.153153
1638, 126, 974.458208, 1001.348480
1638, 168, 1068.993077, 1100.529859
1638, 210, 1069.635940, 1101.438132
1638, 252, 1070.140498, 1101.590743
1638, 294, 1070.698048, 1102.223746
1638, 336, 1165.883134, 1203.800119
1638, 378, 1165.876642, 1204.397645
1638, 420, 1166.314210, 1203.702149
1638, 462, 1167.023773, 1205.175411
1638, 504, 1262.147511, 1303.441034
1638, 546, 1262.157036, 1304.347313
1638, 588, 1263.054334, 1303.469555
1638, 630, 1263.142581, 1304.968896
1638, 672, 1358.806626, 1402.191976
1638, 714, 1358.831612, 1402.924026
1638, 756, 1359.315244, 1402.049890
1638, 798, 1359.945561, 1403.495089
1638, 840, 1455.118046, 1501.529716
1638, 882, 1455.252909, 1502.532715
1638, 924, 1455.501883, 1501.379467
1638, 966, 1456.140506, 1502.746573
1638, 1008, 1551.455729, 1601.159327
1680, 42, 972.948303, 999.031328
1680, 84, 973.462022, 999.882356
1680, 126, 973.798017, 1000.381400
1680, 168, 1068.536127, 1099.067841
1680, 210, 1069.217925, 1099.890738
1680, 252, 1069.638746, 1100.152787
1680, 294, 1070.207552, 1100.591990
1680, 336, 1164.760666, 1201.327353
1680, 378, 1165.298266, 1202.182605
1680, 420, 1166.005243, 1202.380573
1680, 462, 1166.494683, 1202.907914
1680, 504, 1260.989728, 1301.282700
1680, 546, 1261.685889, 1302.005412
1680, 588, 1262.034381, 1302.108837
1680, 630, 1263.079802, 1302.626091
1680, 672, 1357.741443, 1399.866089
1680, 714, 1358.364477, 1400.637257
1680, 756, 1358.817784, 1400.672438
1680, 798, 1359.388753, 1401.203102
1680, 840, 1453.898766, 1499.088106
1680, 882, 1454.629612, 1500.060546
1680, 924, 1455.092325, 1500.104518
1680, 966, 1455.652367, 1500.535397
1680, 1008, 1550.092269, 1598.414872
1722, 42, 1069.621247, 1097.722212
1722, 84, 1070.038025, 1098.193481
1722, 126, 1070.609248, 1098.984320
1722, 168, 1165.301897, 1197.865275
1722, 210, 1165.910267, 1198.587625
1722, 252, 1166.314979, 1198.885677
1722, 294, 1166.974025, 1199.346140
1722, 336, 1262.158612, 1299.972052
1722, 378, 1262.057778, 1300.704586
1722, 420, 1262.447999, 1301.034348
1722, 462, 1263.904660, 1301.598080
1722, 504, 1358.392076, 1400.010779
1722, 546, 1358.327812, 1400.626725
1722, 588, 1358.738614, 1400.965644
1722, 630, 1359.472478, 1401.247169
1722, 672, 1455.480521, 1498.646373
1722, 714, 1455.164253, 1499.162121
1722, 756, 1455.489775, 1499.492420
1722, 798, 1456.140088, 1500.036995
1722, 840, 1551.261748, 1597.925725
1722, 882, 1551.280267, 1598.527239
1722, 924, 1551.812189, 1598.873664
1722, 966, 1552.358357, 1599.215162
1722, 1008, 1647.514674, 1697.191512
1764, 42, 1069.848721, 1098.344876
1764, 84, 1070.313686, 1099.068365
1764, 126, 1070.820287, 1098.935723
1764, 168, 1165.588358, 1198.359378
1764, 210, 1166.159374, 1199.171501
1764, 252, 1166.594196, 1199.397745
1764, 294, 1167.222564, 1199.883773
1764, 336, 1262.471236, 1301.671631
1764, 378, 1262.410383, 1304.382337
1764, 420, 1262.942351, 1302.606356
1764, 462, 1263.409878, 1303.100785
1764, 504, 1358.566890, 1401.430273
1764, 546, 1358.561840, 1402.158066
1764, 588, 1359.757286, 1402.318629
1764, 630, 1359.717060, 1402.715413
1764, 672, 1455.276177, 1500.344015
1764, 714, 1455.284569, 1500.963965
1764, 756, 1455.730409, 1501.050131
1764, 798, 1456.348031, 1501.531451
1764, 840, 1551.538332, 1599.350155
1764, 882, 1551.609792, 1600.097027
1764, 924, 1552.139540, 1600.493048
1764, 966, 1552.646555, 1600.740434
1764, 1008, 1647.805139, 1698.662012
1806, 42, 1070.156129, 1098.680872
1806, 84, 1070.709275, 1099.306541
1806, 126, 1071.647375, 1099.921143
1806, 168, 1165.815172, 1198.694962
1806, 210, 1166.466819, 1199.415885
1806, 252, 1167.044695, 1199.681022
1806, 294, 1167.543685, 1200.579485
1806, 336, 1262.664740, 1301.832929
1806, 378, 1262.768706, 1302.554781
1806, 420, 1263.148744, 1301.771444
1806, 462, 1263.961014, 1303.369893
1806, 504, 1358.909803, 1401.708673
1806, 546, 1358.921170, 1402.350769
1806, 588, 1359.412970, 1401.576070
1806, 630, 1360.011205, 1403.450301
1806, 672, 1455.694242, 1500.435045
1806, 714, 1455.614997, 1501.125251
1806, 756, 1456.070316, 1500.262292
1806, 798, 1456.748309, 1501.684661
1806, 840, 1551.866796, 1599.691276
1806, 882, 1551.910187, 1600.476960
1806, 924, 1552.369027, 1599.517545
1806, 966, 1552.958464, 1601.008226
1806, 1008, 1648.062336, 1699.026177
1848, 42, 1069.862318, 1097.223750
1848, 84, 1070.354351, 1098.002141
1848, 126, 1070.787442, 1098.531485
1848, 168, 1165.548202, 1197.221451
1848, 210, 1166.218631, 1197.980207
1848, 252, 1166.698362, 1198.292932
1848, 294, 1167.177430, 1198.764931
1848, 336, 1261.752449, 1299.430286
1848, 378, 1262.453440, 1300.130885
1848, 420, 1263.046045, 1300.541875
1848, 462, 1263.610333, 1300.892855
1848, 504, 1357.954684, 1399.345383
1848, 546, 1358.632108, 1400.344624
1848, 588, 1359.125473, 1400.601512
1848, 630, 1359.725765, 1401.383942
1848, 672, 1454.716620, 1497.947152
1848, 714, 1455.463830, 1498.699319
1848, 756, 1455.786695, 1498.992102
1848, 798, 1456.443052, 1499.379850
1848, 840, 1550.866177, 1597.349920
1848, 882, 1551.539806, 1598.126714
1848, 924, 1551.971959, 1598.272717
1848, 966, 1552.642622, 1598.732983
1848, 1008, 1647.051362, 1696.537037
1890, 42, 1166.579640, 1196.213438
1890, 84, 1167.122178, 1196.683241
1890, 126, 1167.652366, 1197.225615
1890, 168, 1262.183957, 1296.078627
1890, 210, 1262.857716, 1296.761474
1890, 252, 1263.321499, 1296.955467
1890, 294, 1263.883603, 1297.722177
1890, 336, 1359.106026, 1398.127876
1890, 378, 1359.072468, 1398.971020
1890, 420, 1359.457892, 1399.241262
1890, 462, 1360.140723, 1399.781060
1890, 504, 1455.344614, 1498.022870
1890, 546, 1455.299913, 1498.728588
1890, 588, 1455.798883, 1498.937947
1890, 630, 1456.441960, 1499.465726
1890, 672, 1552.089307, 1596.807861
1890, 714, 1552.077047, 1597.420986
1890, 756, 1552.521839, 1597.653394
1890, 798, 1553.201094, 1598.200283
1890, 840, 1648.264206, 1696.083666
1890, 882, 1648.489813, 1696.653852
1890, 924, 1648.651583, 1697.020742
1890, 966, 1649.296942, 1697.398545
1890, 1008, 1744.583674, 1795.490629
1932, 42, 1167.460569, 1196.270188
1932, 84, 1167.268850, 1196.956693
1932, 126, 1167.813328, 1196.874177
1932, 168, 1262.434854, 1296.280591
1932, 210, 1263.113932, 1296.948245
1932, 252, 1263.560056, 1297.245244
1932, 294, 1264.136327, 1297.674516
1932, 336, 1359.245057, 1399.722645
1932, 378, 1359.498350, 1400.252075
1932, 420, 1359.746512, 1400.577129
1932, 462, 1360.360493, 1400.872159
1932, 504, 1455.559490, 1499.443054
1932, 546, 1455.883754, 1500.094910
1932, 588, 1455.974101, 1500.086879
1932, 630, 1456.666513, 1500.629848
1932, 672, 1552.280584, 1597.843145
1932, 714, 1552.264077, 1598.693939
1932, 756, 1552.715275, 1598.819801
1932, 798, 1553.367054, 1599.373332
1932, 840, 1648.511298, 1697.295359
1932, 882, 1648.492624, 1698.011331
1932, 924, 1648.883215, 1698.258820
1932, 966, 1649.624558, 1698.690119
1932, 1008, 1744.691358, 1796.581042
1974, 42, 1167.243483, 1196.655909
1974, 84, 1167.588033, 1197.477648
1974, 126, 1168.291704, 1197.886715
1974, 168, 1262.773607, 1296.771365
1974, 210, 1263.418380, 1297.555323
1974, 252, 1264.041421, 1297.868416
1974, 294, 1264.536893, 1298.501087
1974, 336, 1359.681690, 1400.055786
1974, 378, 1359.611996, 1400.827067
1974, 420, 1360.277181, 1399.961466
1974, 462, 1361.331479, 1401.475060
1974, 504, 1455.964176, 1499.823012
1974, 546, 1455.916169, 1500.647191
1974, 588, 1456.416449, 1499.740286
1974, 630, 1456.979664, 1501.229741
1974, 672, 1552.701232, 1598.445757
1974, 714, 1552.900825, 1599.269556
1974, 756, 1553.136740, 1598.306335
1974, 798, 1553.808010, 1599.908309
1974, 840, 1648.904457, 1697.811075
1974, 882, 1649.022526, 1698.602848
1974, 924, 1649.323858, 1697.774261
1974, 966, 1650.013427, 1699.157633
1974, 1008, 1745.062574, 1797.124611
2016, 42, 1166.659875, 1195.381109
2016, 84, 1167.136417, 1196.282848
2016, 126, 1167.607797, 1196.613349
2016, 168, 1262.307344, 1295.419133
2016, 210, 1262.968987, 1296.266702
2016, 252, 1263.421071, 1296.482644
2016, 294, 1264.005687, 1296.875657
2016, 336, 1358.534125, 1397.629804
2016, 378, 1359.160852, 1398.365916
2016, 420, 1359.689761, 1398.583670
2016, 462, 1360.360828, 1398.992835
2016, 504, 1454.807223, 1497.533861
2016, 546, 1455.371798, 1498.297920
2016, 588, 1455.795412, 1498.530051
2016, 630, 1456.471881, 1498.969099
2016, 672, 1551.445654, 1596.261150
2016, 714, 1552.186415, 1597.201510
2016, 756, 1552.602529, 1597.009304
2016, 798, 1553.316531, 1597.601354
2016, 840, 1648.122751, 1695.441968
2016, 882, 1648.477556, 1696.101029
2016, 924, 1648.930252, 1696.375944
2016, 966, 1649.456848, 1696.783344
2016, 1008, 1743.847108, 1794.558138
2058, 42, 1263.359135, 1294.723894
2058, 84, 1263.915928, 1295.201116
2058, 126, 1264.479295, 1295.209613
2058, 168, 1359.063308, 1394.124431
2058, 210, 1359.619685, 1394.851643
2058, 252, 1360.040287, 1395.208262
2058, 294, 1360.990181, 1396.266743
2058, 336, 1455.955553, 1496.420729
2058, 378, 1455.862950, 1497.049196
2058, 420, 1456.357332, 1497.294194
2058, 462, 1456.945489, 1497.837655
2058, 504, 1552.253364, 1596.325672
2058, 546, 1552.074843, 1596.911165
2058, 588, 1552.593332, 1597.208523
2058, 630, 1553.214235, 1597.655886
2058, 672, 1648.821884, 1694.732310
2058, 714, 1648.902821, 1695.453466
2058, 756, 1649.625471, 1695.810709
2058, 798, 1649.917181, 1696.272502
2058, 840, 1745.140935, 1794.309488
2058, 882, 1745.098332, 1794.743821
2058, 924, 1745.625719, 1795.082769
2058, 966, 1746.167315, 1795.558398
2058, 1008, 1841.337939, 1893.468002
2100, 42, 1263.646615, 1294.248026
2100, 84, 1263.991072, 1297.544447
2100, 126, 1265.316466, 1294.941489
2100, 168, 1359.260287, 1394.528119
2100, 210, 1359.926392, 1395.168869
2100, 252, 1360.369894, 1395.316918
2100, 294, 1361.723132, 1395.871754
2100, 336, 1456.146701, 1497.578614
2100, 378, 1456.122735, 1498.228237
2100, 420, 1456.622753, 1498.468635
2100, 462, 1457.178202, 1499.008114
2100, 504, 1552.377302, 1597.332478
2100, 546, 1552.350992, 1598.092991
2100, 588, 1552.906694, 1598.294801
2100, 630, 1553.443019, 1598.850154
2100, 672, 1649.063942, 1696.001588
2100, 714, 1649.142504, 1696.768599
2100, 756, 1649.501821, 1696.959351
2100, 798, 1650.136272, 1697.478579
2100, 840, 1745.579920, 1795.603292
2100, 882, 1745.373448, 1795.985032
2100, 924, 1746.346424, 1796.288011
2100, 966, 1746.395182, 1796.760222
2100, 1008, 1841.480882, 1894.639558
2142, 42, 1263.981506, 1294.867122
2142, 84, 1264.437232, 1295.592520
2142, 126, 1265.045516, 1296.011564
2142, 168, 1359.643601, 1394.894153
2142, 210, 1360.224548, 1395.785163
2142, 252, 1360.664701, 1395.955012
2142, 294, 1361.352155, 1396.573961
2142, 336, 1456.551630, 1498.095569
2142, 378, 1456.438877, 1498.859250
2142, 420, 1456.920766, 1498.175042
2142, 462, 1457.700581, 1499.875528
2142, 504, 1552.840063, 1598.077793
2142, 546, 1552.734320, 1598.757814
2142, 588, 1553.248408, 1597.788473
2142, 630, 1553.772443, 1599.275637
2142, 672, 1649.460612, 1696.532136
2142, 714, 1649.476701, 1697.309810
2142, 756, 1650.209218, 1696.465663
2142, 798, 1650.492526, 1698.024350
2142, 840, 1745.738826, 1795.966551
2142, 882, 1745.768850, 1797.162829
2142, 924, 1746.238276, 1795.786436
2142, 966, 1746.785066, 1797.398289
2142, 1008, 1841.915484, 1895.243243
2184, 42, 1263.721985, 1293.518759
2184, 84, 1264.108875, 1294.275701
2184, 126, 1264.627271, 1294.765781
2184, 168, 1359.307325, 1393.554793
2184, 210, 1359.965096, 1394.260672
2184, 252, 1360.465976, 1394.623253
2184, 294, 1361.002089, 1394.984276
2184, 336, 1455.585989, 1495.671745
2184, 378, 1456.448843, 1496.439382
2184, 420, 1456.665233, 1496.620667
2184, 462, 1457.262120, 1497.113945
2184, 504, 1551.792491, 1595.540488
2184, 546, 1552.458957, 1596.296115
2184, 588, 1552.818128, 1596.705897
2184, 630, 1553.584051, 1597.099975
2184, 672, 1648.432273, 1694.253254
2184, 714, 1649.174884, 1695.159358
2184, 756, 1649.676033, 1695.640958
2184, 798, 1650.257286, 1695.766727
2184, 840, 1744.685100, 1793.543686
2184, 882, 1745.389072, 1794.462251
2184, 924, 1745.800785, 1794.540851
2184, 966, 1746.491906, 1795.006314
2184, 1008, 1840.860029, 1893.016812
2226, 42, 1360.358443, 1392.295379
2226, 84, 1360.816455, 1393.001077
2226, 126, 1361.420021, 1393.353248
2226, 168, 1456.082144, 1492.318410
2226, 210, 1456.674882, 1493.047688
2226, 252, 1457.065774, 1493.330835
2226, 294, 1457.648558, 1493.948497
2226, 336, 1552.910801, 1594.511425
2226, 378, 1552.936105, 1595.243011
2226, 420, 1553.316830, 1595.453395
2226, 462, 1553.908590, 1595.901956
2226, 504, 1649.114525, 1694.287240
2226, 546, 1649.116742, 1695.012985
2226, 588, 1649.790339, 1695.341455
2226, 630, 1650.147791, 1695.936561
2226, 672, 1745.941870, 1793.016314
2226, 714, 1745.881550, 1793.656218
2226, 756, 1746.260398, 1793.918742
2226, 798, 1747.027202, 1794.439968
2226, 840, 1842.373262, 1892.515538
2226, 882, 1842.243530, 1892.998532
2226, 924, 1842.601834, 1893.253896
2226, 966, 1843.352930, 1893.776658
2226, 1008, 1938.666801, 1991.628935
2268, 42, 1360.688352, 1392.515929
2268, 84, 1361.125177, 1393.240514
2268, 126, 1361.667210, 1393.156024
2268, 168, 1456.236515, 1492.383098
2268, 210, 1456.896798, 1493.260422
2268, 252, 1457.408062, 1493.738999
2268, 294, 1458.029521, 1493.930210
2268, 336, 1553.250909, 1595.786356
2268, 378, 1553.165320, 1596.434885
2268, 420, 1553.615116, 1597.006605
2268, 462, 1554.322765, 1597.345353
2268, 504, 1649.366118, 1695.524433
2268, 546, 1649.362666, 1696.350746
2268, 588, 1649.768189, 1696.433058
2268, 630, 1650.419421, 1697.129850
2268, 672, 1746.115333, 1794.376058
2268, 714, 1746.099761, 1794.893765
2268, 756, 1746.509173, 1795.091922
2268, 798, 1747.073836, 1795.686369
2268, 840, 1842.342424, 1893.602586
2268, 882, 1842.328425, 1894.229855
2268, 924, 1843.423178, 1894.413634
2268, 966, 1843.416229, 1894.838336
2268, 1008, 1938.564680, 1992.676436
2310, 42, 1361.018794, 1393.207500
2310, 84, 1361.463750, 1393.768305
2310, 126, 1361.973650, 1394.218690
2310, 168, 1456.558934, 1493.037593
2310, 210, 1457.350949, 1494.296627
2310, 252, 1457.740839, 1494.214078
2310, 294, 1458.330379, 1494.851156
2310, 336, 1553.466156, 1596.343257
2310, 378, 1553.445577, 1597.112442
2310, 420, 1553.871239, 1596.186333
2310, 462, 1554.501866, 1597.755780
2310, 504, 1649.744165, 1696.234229
2310, 546, 1649.653883, 1697.132623
2310, 588, 1650.072376, 1696.101684
2310, 630, 1650.671833, 1697.643476
2310, 672, 1746.394076, 1794.900069
2310, 714, 1746.513747, 1795.544268
2310, 756, 1746.820008, 1794.582488
2310, 798, 1747.503164, 1796.197525
2310, 840, 1842.737749, 1894.112251
2310, 882, 1842.737306, 1894.884501
2310, 924, 1843.134724, 1894.126391
2310, 966, 1843.724650, 1895.451743
2310, 1008, 1938.871543, 1993.480849
2352, 42, 1360.425024, 1391.650245
2352, 84, 1360.912393, 1392.523715
2352, 126, 1361.349439, 1392.869889
2352, 168, 1456.104155, 1491.734196
2352, 210, 1456.778835, 1492.422546
2352, 252, 1457.222499, 1492.723033
2352, 294, 1457.894400, 1493.339904
2352, 336, 1552.400466, 1593.916839
2352, 378, 1552.915268, 1594.655268
2352, 420, 1553.451896, 1594.866590
2352, 462, 1554.140418, 1595.867042
2352, 504, 1648.545044, 1693.976430
2352, 546, 1649.182524, 1694.486745
2352, 588, 1649.710937, 1694.693759
2352, 630, 1650.289798, 1695.110508
2352, 672, 1745.308227, 1792.371358
2352, 714, 1746.214207, 1793.206331
2352, 756, 1746.702183, 1793.375378
2352, 798, 1747.043490, 1793.827766
2352, 840, 1841.474656, 1891.870828
2352, 882, 1842.449434, 1892.689856
2352, 924, 1842.582501, 1892.766021
2352, 966, 1843.274041, 1893.108215
2352, 1008, 1937.636412, 1991.028956
2394, 42, 1457.192939, 1490.345205
2394, 84, 1457.586866, 1491.208485
2394, 126, 1458.167332, 1491.581647
2394, 168, 1552.796114, 1590.325963
2394, 210, 1553.545747, 1591.103643
2394, 252, 1553.887569, 1591.450059
2394, 294, 1554.480896, 1591.927673
2394, 336, 1649.626926, 1692.606691
2394, 378, 1649.571896, 1693.309410
2394, 420, 1650.091058, 1693.519833
2394, 462, 1650.766829, 1694.129010
2394, 504, 1745.992764, 1792.600582
2394, 546, 1746.068528, 1793.308030
2394, 588, 1747.093039, 1793.498119
2394, 630, 1746.998807, 1794.515734
2394, 672, 1842.839674, 1891.324288
2394, 714, 1842.710827, 1891.822836
2394, 756, 1843.126236, 1892.166022
2394, 798, 1843.671291, 1892.599820
2394, 840, 1938.933774, 1990.350177
2394, 882, 1938.918106, 1991.340034
2394, 924, 1939.340307, 1991.565893
2394, 966, 1939.898660, 1991.877765
2394, 1008, 2035.237467, 2089.794724
2436, 42, 1457.593888, 1490.623168
2436, 84, 1457.834441, 1491.358780
2436, 126, 1458.390069, 1491.228644
2436, 168, 1552.958776, 1590.780921
2436, 210, 1553.761049, 1591.337442
2436, 252, 1554.152844, 1591.593843
2436, 294, 1554.787364, 1592.067303
2436, 336, 1649.847196, 1693.821300
2436, 378, 1649.889492, 1694.544742
2436, 420, 1650.384244, 1694.946516
2436, 462, 1650.893651, 1695.397714
2436, 504, 1746.225356, 1793.714184
2436, 546, 1746.839851, 1794.401631
2436, 588, 1746.658486, 1794.552324
2436, 630, 1747.292535, 1795.115425
2436, 672, 1842.884081, 1892.405133
2436, 714, 1842.966348, 1893.125297
2436, 756, 1843.326639, 1893.268058
2436, 798, 1844.661820, 1893.812983
2436, 840, 1939.125239, 1991.677148
2436, 882, 1939.160553, 1992.411988
2436, 924, 1939.607767, 1992.559896
2436, 966, 1940.155821, 1993.059287
2436, 1008, 2035.295685, 2090.963235
2478, 42, 1457.994476, 1491.284429
2478, 84, 1458.203173, 1492.015377
2478, 126, 1458.838199, 1492.295813
2478, 168, 1553.341105, 1591.302625
2478, 210, 1554.362481, 1592.057139
2478, 252, 1554.553991, 1592.199569
2478, 294, 1555.152589, 1592.820165
2478, 336, 1650.248199, 1694.474486
2478, 378, 1650.226156, 1695.297209
2478, 420, 1650.705114, 1694.651449
2478, 462, 1651.304899, 1695.864861
2478, 504, 1746.592658, 1794.435924
2478, 546, 1746.502318, 1795.027513
2478, 588, 1747.003638, 1794.345712
2478, 630, 1747.585094, 1795.821286
2478, 672, 1843.291692, 1892.903805
2478, 714, 1843.234436, 1893.667417
2478, 756, 1844.351359, 1892.915341
2478, 798, 1844.267630, 1894.368125
2478, 840, 1939.607510, 1992.414400
2478, 882, 1939.456705, 1993.025561
2478, 924, 1939.849387, 1992.974165
2478, 966, 1940.622107, 1993.610026
2478, 1008, 2035.887811, 2091.722896
2520, 42, 1457.492682, 1489.823259
2520, 84, 1457.983111, 1490.078240
2520, 126, 1458.450001, 1491.117184
2520, 168, 1553.182550, 1589.976973
2520, 210, 1553.791656, 1590.586740
2520, 252, 1554.242480, 1590.868563
2520, 294, 1554.830090, 1591.642914
2520, 336, 1649.267943, 1692.204714
2520, 378, 1649.952749, 1692.748452
2520, 420, 1650.829151, 1693.073490
2520, 462, 1651.073920, 1693.459961
2520, 504, 1745.559359, 1791.916489
2520, 546, 1746.239418, 1792.742037
2520, 588, 1746.679688, 1793.110903
2520, 630, 1747.208349, 1793.514631
2520, 672, 1842.239615, 1890.558794
2520, 714, 1842.967018, 1891.349677
2520, 756, 1843.429256, 1891.534293
2520, 798, 1844.304066, 1892.047983
2520, 840, 1938.417560, 1989.935672
2520, 882, 1939.162647, 1990.689909
2520, 924, 1939.784222, 1990.823223
2520, 966, 1940.368725, 1991.515387
2520, 1008, 2034.786458, 2089.255479
2562, 42, 1554.230115, 1588.491805
2562, 84, 1554.811474, 1589.818811
2562, 126, 1555.315628, 1589.783897
2562, 168, 1649.891541, 1688.559772
2562, 210, 1650.538883, 1689.339591
2562, 252, 1650.971488, 1689.512344
2562, 294, 1651.596180, 1690.005156
2562, 336, 1746.735973, 1790.865544
2562, 378, 1746.701183, 1791.749675
2562, 420, 1747.144532, 1791.806177
2562, 462, 1747.852221, 1792.176736
2562, 504, 1843.136352, 1891.464820
2562, 546, 1843.095052, 1891.451213
2562, 588, 1843.520602, 1891.685296
2562, 630, 1844.079113, 1892.046471
2562, 672, 1939.734365, 1989.394385
2562, 714, 1939.704820, 1990.141008
2562, 756, 1940.203949, 1990.287219
2562, 798, 1940.816015, 1990.800399
2562, 840, 2035.962670, 2088.766384
2562, 882, 2036.024077, 2089.310681
2562, 924, 2036.450632, 2089.540969
2562, 966, 2036.993631, 2089.970347
2562, 1008, 2132.113312, 2188.087804
2604, 42, 1554.417374, 1589.046633
2604, 84, 1554.996466, 1589.625881
2604, 126, 1555.444516, 1589.370474
2604, 168, 1650.022772, 1689.308916
2604, 210, 1650.936256, 1689.610351
2604, 252, 1651.109750, 1689.917680
2604, 294, 1651.747036, 1690.242088
2604, 336, 1746.985451, 1792.047103
2604, 378, 1746.937290, 1792.781895
2604, 420, 1747.431006, 1792.924858
2604, 462, 1748.031196, 1793.521139
2604, 504, 1843.262883, 1891.853306
2604, 546, 1843.138406, 1892.622877
2604, 588, 1843.694744, 1892.917443
2604, 630, 1844.213292, 1893.398989
2604, 672, 1940.057958, 1990.398963
2604, 714, 1940.118063, 1991.271997
2604, 756, 1940.418511, 1991.518785
2604, 798, 1941.024544, 1991.950495
2604, 840, 2036.213992, 2089.782085
2604, 882, 2036.180897, 2090.570382
